% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=416359, Sun Oct 12 11:53:28 2025, <python>{}</python>
1 7 22.67009083107508 0 0 21.284240235696696 21.55874178396458 28.48954409755175
2 14 21.53707438671177 0 0 19.130188193244752 17.688410460668038 27.570624769900018
3 21 22.254748343403147 0 0 19.159646193063935 15.73995959713011 32.38810904870621
4 28 17.38294193369654 0 0 14.799990565690187 10.904957266565024 24.55238257913574
5 35 23.84101399041191 0 0 21.116169576450552 13.178521163129549 40.4025418170266
6 42 25.9086572025153 0 0 23.594488108572904 13.543574220084759 43.13818606261738
7 49 23.743127433764805 0 0 21.329263025061913 9.903919043158073 41.02135983817569
8 56 23.877073975273508 0 0 19.38192265084971 9.385498958583783 42.95716961535301
9 63 20.439602837059407 0 0 16.416246437224117 6.197607658496078 37.976307007047005
10 70 20.10089423916083 0 0 16.597142178239167 5.220618090065957 39.72530857463168
11 77 22.501303932212437 0 0 20.86451975867845 5.107554780163292 42.36039598961068
12 84 24.24433518575264 0 0 23.609022457147844 4.922757169576868 51.63628226439531
13 91 22.915667582144202 0 0 20.667451639640284 4.30846822803994 49.592543670158705
14 98 23.79015518382344 0 0 21.935637722831558 3.9760596330493394 48.26601640793663
15 105 24.48231968529331 0 0 20.886753574408502 3.628390872522275 52.51796334623929
16 112 29.908413734741053 0 0 23.63842588330619 4.889947438413659 68.07348407550698
17 119 33.90846555898773 0 0 26.356161440139765 4.730720750152353 81.90009383489584
18 126 40.14252542637133 0 0 28.813311783046874 5.433598951389039 109.29522178457279
19 133 46.37002478064376 0 0 31.62038632231465 5.765946860083211 156.69557201111772
20 140 43.276723436757074 0 0 28.615459022187466 5.157794835004536 139.58688679206318
21 147 55.271153012505835 0 0 36.609604903360626 5.323807850994113 198.9432442407217
22 154 67.21669517411333 0 0 48.241394865042146 5.64694316041493 246.86107121211134
23 161 67.8463439399646 0 0 44.053991620651786 5.6368358978794095 240.2283701394689
24 168 78.58138798249838 0 0 47.58652181138804 6.770490185939872 297.0738655196977
25 175 92.57243572503404 0 0 50.50735728926297 8.319271221711414 401.0415469165191
26 182 85.61135171853887 0 0 42.322808385658 7.047210113869745 376.8349271264731
27 189 74.31743552856965 0 0 35.24889655303035 5.3316232106261765 324.1819856440099
28 196 72.88553753975276 0 0 31.456150624717317 4.721068156282465 356.4655617623612
29 203 68.33303210849411 0 0 30.240084784473435 3.6857096972360646 327.05965138130324
30 210 59.87029185114407 0 0 23.292610585283317 2.981229613136815 286.57421358816885
31 217 70.05235380598381 0 0 23.84278156099852 3.362785099278628 428.4297281964768
32 224 64.23228383752294 0 0 21.689237366561617 2.714787412296063 375.5228049888898
33 231 69.1236883950481 0 0 23.518726591937202 2.6482111885785393 431.2300501296069
34 238 74.2906569061461 0 0 27.6965349418544 2.5176413678271463 497.4541499888906
35 245 96.95586360041148 0 0 36.47554008644925 3.4088212708607877 839.790017743293
36 252 83.86045010723402 0 0 28.30988268461932 2.606955051192728 730.9658628442613
37 259 60.99947227691643 0 0 18.914259853811785 1.7127613482032376 469.5621735531983
38 266 50.47933065850337 0 0 14.87147427660594 1.3494954431470354 329.118907565464
39 273 44.517022443579 0 0 13.057748803177981 1.1021666024641108 279.51488575637734
40 280 55.75989031056492 0 0 15.271581877745202 1.383166022262428 443.5923518194381
41 287 62.80170489201639 0 0 14.749199281479598 1.578526963980568 490.4807261619138
42 294 56.83626983144844 0 0 12.867455993072973 1.4645140693953989 412.42192799188336
43 301 59.22773335830178 0 0 11.648710548556938 1.598509152674056 433.80877263067475
44 308 52.1528044648757 0 0 8.8719562602867 1.337737953773207 348.03454226618686
45 315 54.95957557265915 0 0 8.062244655331058 1.518627322283025 341.357022349041
46 322 53.86716601848948 0 0 6.565116075467929 1.4344691937570486 338.8699308416317
47 329 74.95126721692517 0 0 9.248731083180715 1.8317782846527266 502.9601515897546
48 336 89.42379130897781 0 0 9.64628267874199 2.122681671047426 598.0495452391948
49 343 117.76700694571721 0 0 14.786524072838567 2.502508412141246 808.5177479543819
50 350 151.25648967095375 0 0 22.068343479584303 3.122379886678719 997.5316803536715
51 357 159.1742525333213 0 0 21.534820440914775 3.2280106643985613 1046.2910090008756
52 364 244.92081791980985 0 0 31.510814312003784 4.973816272402312 1851.3469891650716
53 371 277.1701191582017 0 0 29.634603417060163 6.214230646530712 1925.9288620541408
54 378 312.9030085637566 0 0 33.42880525976003 6.102052226558452 2187.856167937881
55 385 313.43720286116076 0 0 29.19533948778314 5.739427501465628 2295.773288080614
56 392 292.71887113734584 0 0 26.627555715451265 4.799484727466864 2106.55955263842
57 399 333.9934982510262 0 0 25.47715002945727 5.167820268836931 2784.6321088521963
58 406 354.20963372765806 0 0 26.27738992333975 4.8272536586979875 2983.542743412314
59 413 369.8394153143801 0 0 25.38784923106701 4.746761186084125 3083.07070352193
60 420 553.5115158057387 0 0 40.24102067341555 6.316348538615583 5085.437902628219
61 427 715.0595706244229 0 0 40.85587324766461 7.999313728214105 7384.028860751337
62 434 1047.9969773085654 0 0 59.9543357786977 11.397498377588002 11596.897131173237
63 441 924.5018292135103 0 0 45.64682037658079 9.476011578134704 10011.074727645848
64 448 1096.6011856723078 0 0 53.84627629672963 10.873149030402823 13332.733206355748
