% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=416359, Sun Oct 12 11:53:28 2025
1 7 -0.13421952747615926 -0.10966104276838293 0.043839356437554766 0.07044767146509101 0.9277769454968299 0.9853699823089023 1.0808681406023244
2 14 -0.13421952747615926 -0.10966104276838293 0.043839356437554766 0.07044767146509101 0.9277769454968299 0.9853699823089023 1.0808681406023244
3 21 -0.13421952747615926 -0.10966104276838293 0.043839356437554766 0.07044767146509101 0.9277769454968299 0.9853699823089023 1.0808681406023244
4 28 -0.13157079586235537 -0.0883560506423303 0.14197901413156594 0.17554262383617297 0.8715814798157849 1.0195643808071122 1.0958258061533026
5 35 -0.13157079586235537 -0.0883560506423303 0.14197901413156594 0.17554262383617297 0.8715814798157849 1.0195643808071122 1.0958258061533026
6 42 -0.13157079586235537 -0.0883560506423303 0.14197901413156594 0.17554262383617297 0.8715814798157849 1.0195643808071122 1.0958258061533026
7 49 -0.3266399337879722 -0.302850620478514 0.007012063988549075 0.08651031216811196 0.7981693957597068 0.9585565354486849 1.2017050320362308
8 56 -0.3266399337879722 -0.302850620478514 0.007012063988549075 0.08651031216811196 0.7981693957597068 0.9585565354486849 1.2017050320362308
9 63 -0.3266399337879722 -0.302850620478514 0.007012063988549075 0.08651031216811196 0.7981693957597068 0.9585565354486849 1.2017050320362308
10 70 -0.5269921985946588 -0.4716224860486032 0.06307965699966513 0.1859439921363656 0.6755840281988337 0.9180510561122186 1.304135146069562
11 77 -0.5269921985946588 -0.4716224860486032 0.06307965699966513 0.1859439921363656 0.6755840281988337 0.9180510561122186 1.304135146069562
12 84 -0.5269921985946588 -0.4716224860486032 0.06307965699966513 0.1859439921363656 0.6755840281988337 0.9180510561122186 1.304135146069562
13 91 -0.6299184870103205 -0.4764434333764391 -0.010779490869734999 -0.009033230334715068 0.6079340004995281 1.000229485274433 1.276697782493681
14 98 -0.6299184870103205 -0.4764434333764391 -0.010779490869734999 -0.009033230334715068 0.6079340004995281 1.000229485274433 1.276697782493681
15 105 -0.6299184870103205 -0.4764434333764391 -0.010779490869734999 -0.009033230334715068 0.6079340004995281 1.000229485274433 1.276697782493681
16 112 -0.2906412020439803 -0.28226084231938753 -0.2246449818124182 -0.21382005470135457 0.7007104708644906 1.0999643372411931 1.1397733515126622
17 119 -0.2906412020439803 -0.28226084231938753 -0.2246449818124182 -0.21382005470135457 0.7007104708644906 1.0999643372411931 1.1397733515126622
18 126 -0.2906412020439803 -0.28226084231938753 -0.2246449818124182 -0.21382005470135457 0.7007104708644906 1.0999643372411931 1.1397733515126622
19 133 -0.29009899322563504 -0.274479197628763 -0.20751223581354544 -0.20080971080534493 0.720373640647989 1.0900947172718185 1.1369939864553533
20 140 -0.29009899322563504 -0.274479197628763 -0.20751223581354544 -0.20080971080534493 0.720373640647989 1.0900947172718185 1.1369939864553533
21 147 -0.29009899322563504 -0.274479197628763 -0.20751223581354544 -0.20080971080534493 0.720373640647989 1.0900947172718185 1.1369939864553533
22 154 -0.2860052108533139 -0.2603416772590183 0.08790063998764334 0.17831787880890165 0.8449384841283282 0.9219906766088448 1.1983372439698634
23 161 -0.2860052108533139 -0.2603416772590183 0.08790063998764334 0.17831787880890165 0.8449384841283282 0.9219906766088448 1.1983372439698634
24 168 -0.2860052108533139 -0.2603416772590183 0.08790063998764334 0.17831787880890165 0.8449384841283282 0.9219906766088448 1.1983372439698634
25 175 -0.35013484148185947 -0.30353191276659425 0.07601364169171887 0.15592589779589133 0.8060741506565572 0.9430132970761486 1.208706078904578
26 182 -0.35013484148185947 -0.30353191276659425 0.07601364169171887 0.15592589779589133 0.8060741506565572 0.9430132970761486 1.208706078904578
27 189 -0.35013484148185947 -0.30353191276659425 0.07601364169171887 0.15592589779589133 0.8060741506565572 0.9430132970761486 1.208706078904578
28 196 -0.1817158450395611 -0.0866236744802838 0.24168163242829635 0.2560245641718791 0.7576651212454628 1.0810577880346184 1.1212749988195565
29 203 -0.1817158450395611 -0.0866236744802838 0.24168163242829635 0.2560245641718791 0.7576651212454628 1.0810577880346184 1.1212749988195565
30 210 -0.1817158450395611 -0.0866236744802838 0.24168163242829635 0.2560245641718791 0.7576651212454628 1.0810577880346184 1.1212749988195565
31 217 -0.2096198315895501 -0.1555222676704736 0.28332027988145264 0.3755035651463516 0.7530231501441906 1.0028771962174294 1.1946520265976979
32 224 -0.2096198315895501 -0.1555222676704736 0.28332027988145264 0.3755035651463516 0.7530231501441906 1.0028771962174294 1.1946520265976979
33 231 -0.2096198315895501 -0.1555222676704736 0.28332027988145264 0.3755035651463516 0.7530231501441906 1.0028771962174294 1.1946520265976979
34 238 -0.38476933097794375 -0.34833103556491024 0.3420665992057456 0.5357608487162641 0.6608615156750104 0.8816923229263539 1.3363684764287347
35 245 -0.38476933097794375 -0.34833103556491024 0.3420665992057456 0.5357608487162641 0.6608615156750104 0.8816923229263539 1.3363684764287347
36 252 -0.38476933097794375 -0.34833103556491024 0.3420665992057456 0.5357608487162641 0.6608615156750104 0.8816923229263539 1.3363684764287347
37 259 -0.040929215800917504 -0.03501400564221092 0.46797033181707826 0.6297165674781348 0.6081433081351143 0.9988825398876905 1.2776522955319243
38 266 -0.040929215800917504 -0.03501400564221092 0.46797033181707826 0.6297165674781348 0.6081433081351143 0.9988825398876905 1.2776522955319243
39 273 -0.040929215800917504 -0.03501400564221092 0.46797033181707826 0.6297165674781348 0.6081433081351143 0.9988825398876905 1.2776522955319243
40 280 -0.15806282219698137 -0.11569908291742084 0.4960363573571886 0.6575844315024979 0.5665830684059973 1.0025848207673473 1.293757049744097
41 287 -0.15806282219698137 -0.11569908291742084 0.4960363573571886 0.6575844315024979 0.5665830684059973 1.0025848207673473 1.293757049744097
42 294 -0.15806282219698137 -0.11569908291742084 0.4960363573571886 0.6575844315024979 0.5665830684059973 1.0025848207673473 1.293757049744097
43 301 -0.12364030232278794 -0.057068081621871616 0.49667949084765883 0.6146897943032527 0.5763735099382823 1.0260582736261654 1.2708257143151922
44 308 -0.12364030232278794 -0.057068081621871616 0.49667949084765883 0.6146897943032527 0.5763735099382823 1.0260582736261654 1.2708257143151922
45 315 -0.12364030232278794 -0.057068081621871616 0.49667949084765883 0.6146897943032527 0.5763735099382823 1.0260582736261654 1.2708257143151922
46 322 -0.25123633380171295 -0.16679154467013996 0.23686207625696948 0.28696849410109965 0.7570707864539539 1.0419680728552483 1.1580787362905471
47 329 -0.25123633380171295 -0.16679154467013996 0.23686207625696948 0.28696849410109965 0.7570707864539539 1.0419680728552483 1.1580787362905471
48 336 -0.25123633380171295 -0.16679154467013996 0.23686207625696948 0.28696849410109965 0.7570707864539539 1.0419680728552483 1.1580787362905471
49 343 -0.17218374559642619 -0.13844460740225129 0.16460822754869686 0.231886701004838 0.8533556189487539 0.9820460789672849 1.1434026790215113
50 350 -0.17218374559642619 -0.13844460740225129 0.16460822754869686 0.231886701004838 0.8533556189487539 0.9820460789672849 1.1434026790215113
51 357 -0.17218374559642619 -0.13844460740225129 0.16460822754869686 0.231886701004838 0.8533556189487539 0.9820460789672849 1.1434026790215113
52 364 -0.42436996942021626 -0.38202896675753584 0.19263457429833486 0.3418480853209447 0.7480303446858139 0.8688789793886604 1.2982680472867465
53 371 -0.42436996942021626 -0.38202896675753584 0.19263457429833486 0.3418480853209447 0.7480303446858139 0.8688789793886604 1.2982680472867465
54 378 -0.42436996942021626 -0.38202896675753584 0.19263457429833486 0.3418480853209447 0.7480303446858139 0.8688789793886604 1.2982680472867465
55 385 -0.25852945723853626 -0.20883107860550212 0.18514396672470346 0.26677060320173784 0.8106546944922012 0.9696881237165866 1.1842904664907012
56 392 -0.25852945723853626 -0.20883107860550212 0.18514396672470346 0.26677060320173784 0.8106546944922012 0.9696881237165866 1.1842904664907012
57 399 -0.25852945723853626 -0.20883107860550212 0.18514396672470346 0.26677060320173784 0.8106546944922012 0.9696881237165866 1.1842904664907012
58 406 0.017451285430174032 0.03376462912680683 0.2096757113673238 0.25199939508419666 0.8599468226582813 0.9948306815358274 1.1272991516340674
59 413 0.017451285430174032 0.03376462912680683 0.2096757113673238 0.25199939508419666 0.8599468226582813 0.9948306815358274 1.1272991516340674
60 420 0.017451285430174032 0.03376462912680683 0.2096757113673238 0.25199939508419666 0.8599468226582813 0.9948306815358274 1.1272991516340674
